Date,last_price,final_price,call_price,exp_profit,strike,target,target_mc,exp_date
2020-11-25,362.49,370.1700134277344,6.36,1.8100134277343614,362.0,1,0,2020-12-16
2020-11-30,362.31,367.8599853515625,5.61,0.24998535156248636,362.0,1,0,2020-12-21
2020-12-01,365.97,367.8599853515625,5.67,-3.810014648437516,366.0,0,-1,2020-12-21
2020-12-02,366.82,367.5700073242188,5.3,-4.7299926757812045,367.0,0,-1,2020-12-23
2020-12-03,366.68,369.0,4.89,-2.8899999999999864,367.0,0,0,2020-12-24
2020-12-04,369.81,369.0,4.83,-5.829999999999984,370.0,0,-1,2020-12-24
2020-12-07,369.14,372.1700134277344,4.43,-1.2599865722656318,369.0,0,0,2020-12-28
2020-12-08,370.2,372.1700134277344,4.48,-2.309986572265643,370.0,0,0,2020-12-28
2020-12-09,366.95,371.989990234375,5.04,-0.050009765625020464,367.0,0,0,2020-12-30
2020-12-10,366.77,373.8800048828125,5.27,1.6100048828125182,367.0,1,0,2020-12-31
2020-12-11,366.24,373.8800048828125,5.12,2.7600048828124955,366.0,1,0,2020-12-31
2020-12-14,364.66,368.7900085449219,5.44,-1.6499914550781227,365.0,0,0,2021-01-04
2020-12-15,369.59,368.7900085449219,4.23,-5.439991455078143,370.0,0,-1,2021-01-04
2020-12-16,370.17,373.5499877929688,5.4,-1.8500122070311704,370.0,0,0,2021-01-06
2020-12-17,372.24,373.5499877929688,4.92,-3.370012207031209,372.0,0,-1,2021-01-06
2020-12-18,369.23,381.260009765625,6.62,5.6400097656249955,369.0,1,1,2021-01-08
2020-12-21,367.65,378.6900024414063,6.52,4.170002441406325,368.0,1,1,2021-01-11
2020-12-22,367.24,378.6900024414063,6.5,5.190002441406307,367.0,1,1,2021-01-11
2020-12-23,367.57,379.7900085449219,7.02,4.770008544921893,368.0,1,1,2021-01-13
2020-12-28,372.22,378.6499938964844,5.99,0.6599938964843659,372.0,1,0,2021-01-19
2020-12-29,371.57,378.6499938964844,5.86,0.7899938964843614,372.0,1,0,2021-01-19
2020-12-30,371.99,383.8900146484375,6.02,5.870014648437518,372.0,1,1,2021-01-20
2020-12-31,373.93,383.8900146484375,5.41,4.480014648437475,374.0,1,1,2021-01-20
2021-01-04,368.84,384.3900146484375,7.13,8.260014648437505,369.0,1,1,2021-01-25
2021-01-05,371.31,384.3900146484375,6.67,6.720014648437484,371.0,1,1,2021-01-25
2021-01-06,373.49,374.4100036621094,7.7,-6.289996337890614,373.0,0,-1,2021-01-27
2021-01-07,379.06,374.4100036621094,5.83,-10.419996337890609,379.0,0,-1,2021-01-27
2021-01-08,381.24,370.0700073242188,6.27,-17.199992675781175,381.0,0,-1,2021-01-29
2021-01-11,378.75,376.2300109863281,6.6,-9.369989013671898,379.0,0,-1,2021-02-01
2021-01-12,378.82,376.2300109863281,6.31,-9.079989013671877,379.0,0,-1,2021-02-01
2021-01-13,379.75,381.8500061035156,6.35,-4.499993896484398,380.0,0,-1,2021-02-03
2021-01-14,378.45,381.8500061035156,7.77,-3.919993896484357,378.0,0,-1,2021-02-03
2021-01-15,375.67,387.7099914550781,6.61,5.099991455078111,376.0,1,1,2021-02-05
2021-01-19,378.64,390.510009765625,6.2,5.310009765625011,379.0,1,1,2021-02-08
2021-01-20,383.85,390.0799865722656,6.09,-0.010013427734349989,384.0,0,0,2021-02-10
2021-01-21,384.19,390.0799865722656,6.34,-0.26001342773435,384.0,0,0,2021-02-10
2021-01-22,382.82,392.6400146484375,6.31,3.3300146484374977,383.0,1,1,2021-02-12
2021-01-25,384.4,392.2999877929688,6.5,1.7999877929688068,384.0,1,0,2021-02-16
2021-01-26,383.83,392.2999877929688,6.21,2.0899877929688273,384.0,1,0,2021-02-16
2021-01-27,374.34,392.3900146484375,8.94,9.450014648437502,374.0,1,1,2021-02-17
2021-01-28,377.63,392.3900146484375,9.52,4.870014648437518,378.0,1,1,2021-02-17
2021-01-29,370.25,390.0299987792969,10.04,9.989998779296855,370.0,1,1,2021-02-19
2021-02-01,376.19,387.0299987792969,8.31,2.7199987792968727,376.0,1,0,2021-02-22
2021-02-02,381.47,387.0299987792969,7.65,-1.6200012207031023,381.0,0,0,2021-02-22
2021-02-03,381.87,391.7699890136719,6.83,2.939989013671891,382.0,1,0,2021-02-24
2021-02-04,386.18,391.7699890136719,5.37,0.39998901367187045,386.0,1,0,2021-02-24
2021-02-05,387.66,380.3599853515625,5.76,-12.900014648437491,387.5,0,-1,2021-02-26
2021-02-08,390.52,389.5799865722656,5.04,-6.4600134277343955,391.0,0,-1,2021-03-01
2021-02-09,390.27,389.5799865722656,5.6,-6.020013427734398,390.0,0,-1,2021-03-01
2021-02-10,390.09,381.4200134277344,6.34,-14.9199865722656,390.0,0,-1,2021-03-03
2021-02-11,390.71,381.4200134277344,5.4,-14.979986572265602,391.0,0,-1,2021-03-03
2021-02-12,392.73,383.6300048828125,5.67,-14.539995117187516,392.5,0,-1,2021-03-05
2021-02-16,392.4,381.7200012207031,5.95,-16.229998779296864,392.0,0,-1,2021-03-08
2021-02-17,392.43,389.5799865722656,5.95,-8.370013427734364,392.0,0,-1,2021-03-10
2021-02-18,390.83,389.5799865722656,6.14,-7.560013427734361,391.0,0,-1,2021-03-10
2021-02-19,390.03,394.05999755859375,6.06,-2.0000024414062523,390.0,0,0,2021-03-12
2021-02-22,387.1,396.4100036621094,6.7,2.7100036621093864,387.0,1,0,2021-03-15
2021-02-23,387.52,396.4100036621094,6.62,1.7900036621093705,388.0,1,0,2021-03-15
2021-02-24,391.77,397.260009765625,5.72,-0.4599902343750273,392.0,0,0,2021-03-17
2021-02-25,382.3,397.260009765625,7.32,7.940009765625007,382.0,1,1,2021-03-17
2021-02-26,380.36,389.4800109863281,9.0,0.480010986328125,380.0,1,0,2021-03-19
2021-03-01,389.52,392.5899963378906,5.7,-3.1100036621093636,390.0,0,-1,2021-03-22
2021-03-02,386.55,392.5899963378906,6.85,-1.2600036621093977,387.0,0,0,2021-03-22
2021-03-03,381.46,387.5199890136719,0.0,6.519989013671875,381.0,1,1,2021-03-24
2021-03-04,376.68,387.5199890136719,7.49,3.029989013671866,377.0,1,1,2021-03-24
2021-03-05,383.6,395.9800109863281,6.67,5.310010986328109,384.0,1,1,2021-03-26
2021-03-08,381.73,395.7799987792969,9.49,6.289998779296866,380.0,1,1,2021-03-29
2021-03-09,387.11,395.7799987792969,7.63,1.1499987792968795,387.0,1,0,2021-03-29
2021-03-10,389.48,396.3299865722656,6.32,1.0099865722656318,389.0,1,0,2021-03-31
2021-03-11,393.48,400.6099853515625,5.92,1.689985351562484,393.0,1,0,2021-04-01
2021-03-12,394.02,400.6099853515625,5.08,1.529985351562516,394.0,1,0,2021-04-01
2021-03-15,396.46,406.3599853515625,4.91,5.449985351562475,396.0,1,1,2021-04-05
2021-03-16,395.94,406.3599853515625,4.85,5.509985351562477,396.0,1,1,2021-04-05
2021-03-17,397.24,406.5899963378906,4.77,4.819996337890643,397.0,1,1,2021-04-07
2021-03-18,391.34,406.5899963378906,5.45,10.139996337890636,391.0,1,1,2021-04-07
2021-03-19,389.47,411.489990234375,6.29,16.19999023437498,389.0,1,1,2021-04-09
2021-03-22,392.53,411.6400146484375,4.89,13.750014648437514,393.0,1,1,2021-04-12
2021-03-23,389.59,411.6400146484375,5.25,16.3900146484375,390.0,1,1,2021-04-12
2021-03-24,387.49,411.4500122070313,7.13,17.32001220703131,387.0,1,1,2021-04-14
2021-03-25,389.62,411.4500122070313,5.28,16.170012207031334,390.0,1,1,2021-04-14
2021-03-26,395.84,417.260009765625,5.42,15.840009765624984,396.0,1,1,2021-04-16
2021-03-29,395.76,415.2099914550781,6.11,14.099991455078111,395.0,1,1,2021-04-19
2021-03-30,394.78,415.2099914550781,4.61,15.599991455078111,395.0,1,1,2021-04-19
2021-03-31,396.19,416.0700073242188,6.5,14.570007324218807,395.0,1,1,2021-04-21
2021-04-01,400.53,416.0700073242188,5.0,11.070007324218807,400.0,1,1,2021-04-21
2021-04-05,406.27,417.6099853515625,6.02,6.589985351562518,405.0,1,1,2021-04-26
2021-04-06,406.06,417.6099853515625,5.49,7.119985351562491,405.0,1,1,2021-04-26
2021-04-07,406.57,417.3999938964844,6.05,6.349993896484364,405.0,1,1,2021-04-28
2021-04-08,408.48,417.3999938964844,3.88,3.5199938964843795,410.0,1,1,2021-04-28
2021-04-09,411.44,417.2999877929688,5.33,0.9699877929688228,411.0,1,0,2021-04-30
2021-04-12,411.63,418.2000122070313,4.77,1.430012207031325,412.0,1,0,2021-05-03
2021-04-13,412.79,418.2000122070313,4.8,0.4000122070312955,413.0,1,0,2021-05-03
2021-04-14,411.5,415.75,5.33,-0.5799999999999841,411.0,0,0,2021-05-05
2021-04-15,415.83,415.75,4.69,-4.939999999999998,416.0,0,-1,2021-05-05
2021-04-16,417.35,422.1199951171875,5.04,-0.42000488281252046,417.5,0,0,2021-05-07
2021-04-19,415.24,417.9400024414063,5.38,-2.4399975585936886,415.0,0,0,2021-05-10
2021-04-20,412.22,417.9400024414063,5.84,0.10000244140633185,412.0,1,0,2021-05-10
2021-04-21,416.08,405.4100036621094,5.05,-15.639996337890636,416.0,0,-1,2021-05-12
2021-04-22,412.35,405.4100036621094,5.9,-12.489996337890602,412.0,0,-1,2021-05-12
2021-04-23,416.71,416.5799865722656,5.24,-5.660013427734384,417.0,0,-1,2021-05-14
2021-04-26,417.65,415.5199890136719,5.05,-7.530010986328136,418.0,0,-1,2021-05-17
2021-04-27,417.46,415.5199890136719,5.57,-7.050010986328118,417.0,0,-1,2021-05-17
2021-04-28,417.39,410.8599853515625,5.94,-12.080014648437498,417.0,0,-1,2021-05-19
2021-04-29,419.99,410.8599853515625,4.92,-14.060014648437516,420.0,0,-1,2021-05-19
2021-04-30,417.28,414.9400024414063,5.69,-7.749997558593691,417.0,0,-1,2021-05-21
2021-05-03,418.17,419.1700134277344,5.8,-4.629986572265636,418.0,0,-1,2021-05-24
2021-05-04,415.64,419.1700134277344,5.25,-2.079986572265625,416.0,0,0,2021-05-24
2021-05-05,415.72,419.0700073242188,5.86,-2.789992675781207,416.0,0,0,2021-05-26
2021-05-06,419.05,419.0700073242188,4.58,-4.509992675781177,419.0,0,-1,2021-05-26
2021-05-07,422.07,420.0400085449219,5.23,-7.189991455078143,422.0,0,-1,2021-05-28
2021-05-10,417.91,419.6700134277344,6.01,-4.339986572265616,418.0,0,-1,2021-06-01
2021-05-11,414.27,419.6700134277344,6.8,-1.1299865722656364,414.0,0,0,2021-06-01
2021-05-12,405.57,420.3299865722656,8.61,5.719986572265611,406.0,1,1,2021-06-02
2021-05-13,410.27,420.3299865722656,7.95,2.3799865722656364,410.0,1,0,2021-06-02
2021-05-14,416.54,422.6000061035156,5.87,-0.26999389648437955,417.0,0,0,2021-06-04
2021-05-17,415.52,422.1900024414063,5.46,0.7300024414063273,416.0,1,0,2021-06-07
2021-05-18,411.94,422.1900024414063,7.76,2.430002441406316,412.0,1,0,2021-06-07
2021-05-19,410.89,421.6499938964844,6.47,4.179993896484348,411.0,1,1,2021-06-09
2021-05-20,415.1,421.6499938964844,6.37,0.27999389648437045,415.0,1,0,2021-06-09
2021-05-21,414.97,424.30999755859375,6.12,3.1899975585937455,415.0,1,1,2021-06-11
2021-05-24,419.12,425.260009765625,5.66,0.600009765624975,419.0,1,0,2021-06-14
2021-05-25,418.25,425.260009765625,5.0,2.260009765625,418.0,1,0,2021-06-14
2021-05-26,419.02,422.1099853515625,5.08,-1.970014648437484,419.0,0,0,2021-06-16
2021-05-27,419.2,422.1099853515625,5.0,-1.8900146484375,419.0,0,0,2021-06-16
2021-05-28,420.05,414.9200134277344,4.58,-9.659986572265609,420.0,0,-1,2021-06-18
2021-06-01,419.64,420.8599853515625,4.53,-3.6700146484374727,420.0,0,-1,2021-06-21
2021-06-02,420.37,422.6000061035156,4.73,-2.129993896484393,420.0,0,0,2021-06-23
2021-06-03,418.82,422.6000061035156,4.75,-1.149993896484375,419.0,0,0,2021-06-23
2021-06-04,422.56,426.6099853515625,4.23,-0.12001464843751819,422.5,0,0,2021-06-25
2021-06-07,422.23,427.4700012207031,4.19,1.2800012207031273,422.0,1,0,2021-06-28
2021-06-08,422.27,427.4700012207031,4.23,1.2400012207031068,422.0,1,0,2021-06-28
2021-06-09,421.65,428.05999755859375,4.31,1.7499975585937477,422.0,1,0,2021-06-30
2021-06-10,423.61,428.05999755859375,3.32,0.7399975585937568,424.0,1,0,2021-06-30
2021-06-11,424.34,433.7200012207031,3.73,5.990001220703107,424.0,1,1,2021-07-02
2021-06-14,425.33,432.9299926757813,3.89,4.0399926757813205,425.0,1,1,2021-07-06
2021-06-15,424.51,432.9299926757813,3.5,4.429992675781307,425.0,1,1,2021-07-06
2021-06-16,422.09,434.4599914550781,4.66,7.7999914550781,422.0,1,1,2021-07-07
2021-06-17,421.89,434.4599914550781,3.92,8.539991455078109,422.0,1,1,2021-07-07
2021-06-18,414.93,435.5199890136719,6.5,14.019989013671875,415.0,1,1,2021-07-09
2021-06-21,420.84,437.0799865722656,5.36,11.719986572265611,420.0,1,1,2021-07-12
2021-06-22,423.09,437.0799865722656,3.65,9.429986572265648,424.0,1,1,2021-07-12
2021-06-23,422.64,436.239990234375,4.25,8.989990234375,423.0,1,1,2021-07-14
2021-06-24,425.1,436.239990234375,4.22,7.019990234374973,425.0,1,1,2021-07-14
2021-06-25,426.63,431.3399963378906,3.83,0.5099963378906409,427.0,1,0,2021-07-16
2021-06-28,427.49,424.9700012207031,4.17,-6.199998779296891,427.0,0,-1,2021-07-19
2021-06-29,427.69,424.9700012207031,3.77,-6.799998779296857,428.0,0,-1,2021-07-19
2021-06-30,428.14,434.5499877929688,4.45,2.099987792968818,428.0,1,0,2021-07-21
2021-07-01,430.5,434.5499877929688,4.09,0.45998779296883185,430.0,1,0,2021-07-21
2021-07-02,433.76,439.9400024414063,3.81,2.1300024414063046,434.0,1,0,2021-07-23
2021-07-06,432.88,441.0199890136719,4.18,3.839989013671868,433.0,1,1,2021-07-26
2021-07-07,434.5,438.8299865722656,5.04,-0.21001342773439546,434.0,0,0,2021-07-28
2021-07-08,430.87,438.8299865722656,5.1,2.7299865722656023,431.0,1,0,2021-07-28
2021-07-09,435.44,438.510009765625,5.0,-1.489990234375,435.0,0,0,2021-07-30
2021-07-12,437.2,437.5899963378906,4.59,-4.00000366210935,437.0,0,-1,2021-08-02
2021-07-13,435.72,437.5899963378906,4.55,-2.9600036621093864,436.0,0,0,2021-08-02
2021-07-14,436.29,438.9800109863281,4.93,-1.9499890136718818,436.0,0,0,2021-08-04
2021-07-15,434.65,438.9800109863281,4.67,-0.6899890136718909,435.0,0,0,2021-08-04
2021-07-16,431.38,442.489990234375,6.04,5.4499902343749795,431.0,1,1,2021-08-06
2021-07-19,424.93,442.1300048828125,6.23,10.900004882812482,425.0,1,1,2021-08-09
2021-07-20,431.07,442.1300048828125,6.0,5.1300048828125,431.0,1,1,2021-08-09
2021-07-21,434.55,443.7799987792969,5.0,3.779998779296875,435.0,1,1,2021-08-11
2021-07-22,435.51,443.7799987792969,4.65,3.1299987792968977,436.0,1,1,2021-08-11
2021-07-23,439.9,445.9200134277344,4.8,1.1200134277343636,440.0,1,0,2021-08-13
2021-07-26,440.99,446.9700012207031,4.82,1.1500012207031318,441.0,1,0,2021-08-16
2021-07-27,439.04,446.9700012207031,5.14,2.8300012207031386,439.0,1,0,2021-08-16
2021-07-28,438.86,439.1799926757813,5.1,-4.920007324218716,439.0,0,-1,2021-08-18
2021-07-29,440.67,439.1799926757813,4.54,-6.360007324218714,441.0,0,-1,2021-08-18
2021-07-30,438.5,443.3599853515625,5.53,-0.17001464843747272,438.0,0,0,2021-08-20
2021-08-02,437.6,447.260009765625,5.33,3.930009765625016,438.0,1,1,2021-08-23
2021-08-03,441.17,447.260009765625,4.56,1.7000097656249977,441.0,1,0,2021-08-23
2021-08-04,439.02,448.9100036621094,5.48,4.430003662109357,439.0,1,1,2021-08-25
2021-08-05,441.73,448.9100036621094,4.45,2.4600036621093864,442.0,1,0,2021-08-25
2021-08-06,442.47,450.25,5.06,3.1899999999999977,442.0,1,1,2021-08-27
2021-08-09,442.14,452.2300109863281,4.91,5.3200109863281,442.0,1,1,2021-08-30
2021-08-10,442.67,452.2300109863281,4.27,4.960010986328143,443.0,1,1,2021-08-30
2021-08-11,443.73,451.7999877929688,4.3,3.4999877929687955,444.0,1,1,2021-09-01
2021-08-12,445.06,451.7999877929688,4.33,2.4699877929688228,445.0,1,0,2021-09-01
2021-08-13,445.92,453.0799865722656,4.05,3.0299865722656136,446.0,1,1,2021-09-03
2021-08-16,447.06,451.4599914550781,4.45,0.009991455078136369,447.0,1,0,2021-09-07
2021-08-17,443.95,451.4599914550781,5.01,2.449991455078134,444.0,1,0,2021-09-07
2021-08-18,439.25,450.9100036621094,6.69,5.220003662109377,439.0,1,1,2021-09-08
2021-08-19,439.87,450.9100036621094,6.23,4.680003662109357,440.0,1,1,2021-09-08
2021-08-20,443.36,445.4400024414063,5.7,-3.259997558593682,443.0,0,-1,2021-09-10
2021-08-23,447.27,446.5799865722656,4.96,-5.3800134277343545,447.0,0,-1,2021-09-13
2021-08-24,447.96,446.5799865722656,4.25,-5.670013427734375,448.0,0,-1,2021-09-13
2021-08-25,448.88,447.8800048828125,4.5,-5.6199951171875,449.0,0,-1,2021-09-15
2021-08-26,446.33,447.8800048828125,5.44,-3.5599951171874977,446.0,0,-1,2021-09-15
2021-08-27,450.25,441.3999938964844,4.25,-12.850006103515625,450.0,0,-1,2021-09-17
2021-08-30,452.18,434.0400085449219,3.96,-21.919991455078105,452.0,0,-1,2021-09-20
2021-08-31,451.6,434.0400085449219,3.72,-21.679991455078152,452.0,0,-1,2021-09-20
2021-09-01,451.85,437.8599853515625,3.8,-17.94001464843751,452.0,0,-1,2021-09-22
2021-09-02,453.21,437.8599853515625,3.84,-18.980014648437475,453.0,0,-1,2021-09-22
2021-09-03,453.08,443.9100036621094,3.75,-12.839996337890625,453.0,0,-1,2021-09-24
2021-09-07,451.52,442.6400146484375,3.79,-13.14998535156252,452.0,0,-1,2021-09-27
2021-09-08,450.97,434.4500122070313,4.12,-20.669987792968698,451.0,0,-1,2021-09-29
2021-09-09,448.89,429.1400146484375,4.74,-24.59998535156251,449.0,0,-1,2021-09-30
2021-09-10,445.52,434.239990234375,5.38,-17.140009765624995,446.0,0,-1,2021-10-01
2021-09-13,446.56,428.6400146484375,4.58,-22.939985351562484,447.0,0,-1,2021-10-04
2021-09-14,444.19,428.6400146484375,5.16,-20.519985351562525,444.0,0,-1,2021-10-04
2021-09-15,447.88,434.8999938964844,4.36,-17.46000610351564,448.0,0,-1,2021-10-06
2021-09-16,447.15,434.8999938964844,4.67,-16.77000610351564,447.0,0,-1,2021-10-06
2021-09-17,441.52,437.8599853515625,6.3,-10.440014648437511,442.0,0,-1,2021-10-08
2021-09-20,434.01,434.6900024414063,8.21,-7.519997558593673,434.0,0,-1,2021-10-11
2021-09-21,433.74,434.6900024414063,8.26,-7.569997558593684,434.0,0,-1,2021-10-11
2021-09-22,437.78,435.1799926757813,7.72,-10.54000732421872,438.0,0,-1,2021-10-13
2021-09-23,443.13,435.1799926757813,6.1,-13.920007324218716,443.0,0,-1,2021-10-13
2021-09-24,443.92,445.8699951171875,5.55,-3.6800048828125114,444.0,0,-1,2021-10-15
2021-09-27,442.67,447.1900024414063,5.82,-1.6299975585936863,443.0,0,0,2021-10-18
2021-09-28,433.66,447.1900024414063,7.49,5.700002441406298,434.0,1,1,2021-10-18
2021-09-29,434.37,452.4100036621094,8.11,10.300003662109361,434.0,1,1,2021-10-20
2021-09-30,429.0,452.4100036621094,9.36,14.050003662109361,429.0,1,1,2021-10-20
2021-10-01,434.19,453.1199951171875,7.39,11.729995117187514,434.0,1,1,2021-10-22
2021-10-04,428.7,455.5499877929688,7.8,18.749987792968795,429.0,1,1,2021-10-25
2021-10-05,433.06,455.5499877929688,7.79,14.759987792968786,433.0,1,1,2021-10-25
2021-10-06,434.9,453.9400024414063,7.27,11.670002441406325,435.0,1,1,2021-10-27
2021-10-07,438.62,453.9400024414063,6.46,8.480002441406327,439.0,1,1,2021-10-27
2021-10-08,437.83,459.25,6.39,14.860000000000014,438.0,1,1,2021-10-29
2021-10-11,434.69,460.0400085449219,6.65,18.390008544921898,435.0,1,1,2021-11-01
2021-10-12,433.64,460.0400085449219,6.02,20.020008544921893,434.0,1,1,2021-11-01
2021-10-13,435.18,464.7200012207031,6.4,23.320001220703148,435.0,1,1,2021-11-03
2021-10-14,442.47,464.7200012207031,5.32,17.400001220703132,442.0,1,1,2021-11-03
2021-10-15,445.87,468.5299987792969,4.74,17.789998779296866,446.0,1,1,2021-11-05
2021-10-18,447.25,468.9299926757813,5.02,16.909992675781325,447.0,1,1,2021-11-08
2021-10-19,450.7,468.9299926757813,4.3,13.629992675781295,451.0,1,1,2021-11-08
2021-10-20,452.39,463.6199951171875,4.83,6.789995117187516,452.0,1,1,2021-11-10
2021-10-21,453.63,463.6199951171875,4.2,5.419995117187511,454.0,1,1,2021-11-10
2021-10-22,453.15,467.2699890136719,5.1,9.169989013671852,453.0,1,1,2021-11-12
2021-10-25,455.48,467.4299926757813,4.86,7.569992675781293,455.0,1,1,2021-11-15
2021-10-26,455.96,467.4299926757813,5.1,6.329992675781284,456.0,1,1,2021-11-15
2021-10-27,453.92,468.1400146484375,5.83,8.310014648437516,454.0,1,1,2021-11-17
2021-10-28,458.27,468.1400146484375,4.76,5.380014648437509,458.0,1,1,2021-11-17
2021-10-29,459.22,468.8900146484375,5.68,4.210014648437493,459.0,1,1,2021-11-19
2021-11-01,460.07,467.5700073242188,5.25,2.320007324218807,460.0,1,0,2021-11-22
2021-11-02,461.87,467.5700073242188,4.84,0.7300073242188319,462.0,1,0,2021-11-22
2021-11-03,464.73,469.4400024414063,4.92,-0.4799975585937091,465.0,0,0,2021-11-24
2021-11-04,466.86,469.4400024414063,4.56,-2.1199975585936954,467.0,0,0,2021-11-24
2021-11-05,468.53,458.9700012207031,4.79,-14.819998779296895,469.0,0,-1,2021-11-26
2021-11-08,468.99,464.6000061035156,5.08,-9.479993896484359,469.0,0,-1,2021-11-29
2021-11-09,467.38,464.6000061035156,5.5,-7.899993896484375,467.0,0,-1,2021-11-29
2021-11-10,463.67,450.5,5.78,-19.279999999999973,464.0,0,-1,2021-12-01
2021-11-11,463.81,450.5,5.45,-18.94999999999999,464.0,0,-1,2021-12-01
2021-11-12,467.25,453.4200134277344,5.38,-18.95998657226562,467.0,0,-1,2021-12-03
2021-11-15,467.47,458.7900085449219,5.07,-13.279991455078118,467.0,0,-1,2021-12-06
2021-11-16,469.17,458.7900085449219,5.24,-15.449991455078134,469.0,0,-1,2021-12-06
2021-11-17,468.12,469.5199890136719,5.69,-4.170010986328123,468.0,0,-1,2021-12-08
2021-11-18,469.72,469.5199890136719,4.89,-5.370010986328111,470.0,0,-1,2021-12-08
2021-11-19,468.91,470.739990234375,5.62,-3.8800097656250045,469.0,0,-1,2021-12-10
2021-11-22,467.41,466.5700073242188,6.49,-7.919992675781202,468.0,0,-1,2021-12-13
2021-11-23,468.29,466.5700073242188,5.78,-7.209992675781166,468.0,0,-1,2021-12-13
2021-11-24,469.44,470.6000061035156,6.33,-4.729993896484359,469.0,0,-1,2021-12-15
2021-11-26,458.97,459.8699951171875,8.93,-8.060004882812507,459.0,0,-1,2021-12-17
2021-11-29,464.54,454.9800109863281,7.06,-17.079989013671877,465.0,0,-1,2021-12-20
2021-11-30,456.06,454.9800109863281,8.99,-10.009989013671884,456.0,0,-1,2021-12-20
2021-12-01,450.44,467.6900024414063,12.56,5.130002441406305,450.0,1,1,2021-12-22
2021-12-02,457.53,470.6000061035156,8.09,4.51000610351565,458.0,1,1,2021-12-23
2021-12-03,453.48,470.6000061035156,9.77,7.830006103515643,453.0,1,1,2021-12-23
2021-12-06,458.82,477.260009765625,8.3,10.960009765624989,458.0,1,1,2021-12-27
2021-12-07,468.29,477.260009765625,6.0,3.260009765625,468.0,1,1,2021-12-27
2021-12-08,469.54,477.4800109863281,5.34,2.14001098632815,470.0,1,0,2021-12-29
2021-12-09,466.35,477.4800109863281,6.61,4.870010986328111,466.0,1,1,2021-12-29
2021-12-10,470.68,474.9599914550781,5.09,-1.13000854492185,471.0,0,0,2021-12-31
2021-12-13,466.71,477.7099914550781,5.7,5.009991455078136,467.0,1,1,2022-01-03
2021-12-14,463.45,477.7099914550781,6.57,8.139991455078132,463.0,1,1,2022-01-03
2021-12-15,470.59,468.3800048828125,5.2,-7.819995117187489,471.0,0,-1,2022-01-05
2021-12-16,466.42,468.3800048828125,6.91,-4.529995117187525,466.0,0,-1,2022-01-05
2021-12-17,459.86,466.0899963378906,8.19,-2.1000036621093727,460.0,0,0,2022-01-07
2021-12-20,454.99,465.510009765625,8.15,2.3600097656250227,455.0,1,0,2022-01-10
2021-12-21,463.01,465.510009765625,6.66,-5.149990234375025,464.0,0,-1,2022-01-10
2021-12-22,467.71,471.0199890136719,6.25,-3.230010986328125,468.0,0,-1,2022-01-12
2021-12-23,470.57,471.0199890136719,6.38,-5.3600109863281205,470.0,0,-1,2022-01-12
2021-12-27,477.26,456.489990234375,5.76,-26.27000976562499,477.0,0,-1,2022-01-18
2021-12-28,476.92,456.489990234375,5.29,-25.80000976562502,477.0,0,-1,2022-01-18
2021-12-29,477.48,451.75,5.43,-31.680000000000007,478.0,0,-1,2022-01-19
2021-12-30,476.14,451.75,5.6,-29.850000000000023,476.0,0,-1,2022-01-19
2021-12-31,475.08,437.9800109863281,5.55,-42.569989013671886,475.0,0,-1,2022-01-21
2022-01-03,477.77,439.8399963378906,4.81,-42.97000366210938,478.0,0,-1,2022-01-24
2022-01-04,477.56,439.8399963378906,4.8,-42.960003662109386,478.0,0,-1,2022-01-24
2022-01-05,468.46,433.3800048828125,8.14,-42.759995117187486,468.0,0,-1,2022-01-26
2022-01-06,467.93,433.3800048828125,7.0,-41.6199951171875,468.0,0,-1,2022-01-26
2022-01-07,466.02,441.9500122070313,7.56,-31.609987792968695,466.0,0,-1,2022-01-28
2022-01-10,465.44,449.9100036621094,7.21,-22.299996337890605,465.0,0,-1,2022-01-31
2022-01-11,469.63,449.9100036621094,6.01,-26.099996337890616,470.0,0,-1,2022-01-31
2022-01-12,470.96,457.3500061035156,6.99,-19.639993896484384,470.0,0,-1,2022-02-02
2022-01-13,464.78,457.3500061035156,6.84,-14.48999389648435,465.0,0,-1,2022-02-02
2022-01-14,464.66,448.7000122070313,7.14,-23.43998779296868,465.0,0,-1,2022-02-04
2022-01-17,464.72,447.260009765625,7.42,-25.159990234375016,465.0,0,-1,2022-02-07
2022-01-18,456.59,447.260009765625,8.22,-17.959990234375027,457.0,0,-1,2022-02-07
2022-01-19,451.81,457.5400085449219,8.85,-3.3099914550781477,452.0,0,-1,2022-02-09
2022-01-20,446.65,457.5400085449219,10.65,0.8900085449218977,446.0,1,0,2022-02-09
2022-01-21,438.16,440.4599914550781,11.64,-9.180008544921861,438.0,0,-1,2022-02-11
2022-01-24,439.88,439.0199890136719,10.72,-11.700010986328152,440.0,0,-1,2022-02-14
2022-01-25,434.51,439.0199890136719,11.0,-6.980010986328125,435.0,0,-1,2022-02-14
2022-01-26,433.21,446.6000061035156,10.99,1.610006103515616,434.0,1,0,2022-02-16
2022-01-27,431.16,446.6000061035156,11.55,3.0500061035156136,432.0,1,1,2022-02-16
2022-01-28,441.85,434.2300109863281,10.0,-17.769989013671875,442.0,0,-1,2022-02-18
2022-01-31,449.88,429.5700073242188,8.84,-29.269992675781168,450.0,0,-1,2022-02-22
2022-02-01,452.88,429.5700073242188,8.52,-30.949992675781175,452.0,0,-1,2022-02-22
